@RELATION svmSMtemp
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Acoustic_guitar,Applause,Bark,Bass_drum,Burping_or_eructation,Bus,Cello,Chime,Clarinet,Computer_keyboard,Cough,Cowbell,Double_bass,Drawer_open_or_close,Electric_piano,Fart,Finger_snapping,Fireworks,Flute,Glockenspiel,Gong,Gunshot_or_gunfire,Harmonica,Hi-hat,Keys_jangling,Knock,Laughter,Meow,Microwave_oven,Oboe,Saxophone,Scissors,Shatter,Snare_drum,Squeak,Tambourine,Tearing,Telephone,Trumpet,Violin_or_fiddle,Writing}

@DATA
0.042744,0.006318,3.091600,0.140379,0.206367,0.146529,0.006413,0.017485,-33.666531,3.584965,0.056947,0.265800,-0.127762,0.129655,0.023291,-0.042267,-0.309450,-0.336949,-0.043176,0.347585,0.293221,0.007943,0.001282,0.059215,0.006912,0.027457,0.010419,0.126007,0.000364,0.010529,0.019440,0.010157,0.000956,0.038696,0.013514,0.003830,0.126290,0.027367,0.022544,0.060599,0.003224,0.003507,1.113478,0.559476,0.273826,0.208482,0.160762,0.153341,0.136134,0.125269,0.123939,0.131739,0.113248,0.129955,0.121023,0.004679,0.000999,0.022417,0.004012,0.015617,0.006706,0.039259,0.000300,0.008389,0.009548,0.007355,0.000694,0.008461,Gong
0.080395,0.007068,3.231430,0.138311,0.142250,0.835878,0.001954,0.133908,-31.884472,-1.472257,0.018445,0.125206,-0.112146,0.915677,0.039184,-0.567956,-0.066530,0.269822,0.292099,0.165177,-0.314906,0.000648,0.004893,0.012637,0.001057,0.014526,0.000997,0.040586,0.032782,0.001999,0.000800,0.006125,0.000571,0.018288,0.019206,0.012979,0.148708,0.022883,0.025336,0.221439,0.000553,0.026929,2.058614,0.879624,0.353822,0.417877,0.196018,0.186504,0.138305,0.186502,0.189679,0.179741,0.147021,0.128524,0.167497,0.000473,0.005218,0.013862,0.000654,0.007453,0.001024,0.034340,0.012345,0.000965,0.000906,0.002166,0.000604,0.008593,Gong
0.038082,0.019850,3.237113,0.187773,0.247205,0.116584,0.002985,0.034369,-31.073981,1.802660,-2.069542,-0.724844,0.327338,0.614456,-0.281354,-0.719619,-0.288526,0.169739,0.155333,-0.206550,-0.241994,0.000776,0.000643,0.000993,0.002783,0.003437,0.005091,0.004898,0.015694,0.140282,0.003212,0.001597,0.024154,0.039337,0.008486,0.023908,0.084487,0.032031,0.024672,0.056184,0.002026,0.002427,1.441295,0.532080,0.226271,0.223260,0.239701,0.167232,0.145761,0.184710,0.180991,0.169752,0.132150,0.151228,0.124543,0.000423,0.000621,0.000658,0.003124,0.003470,0.004447,0.001234,0.010323,0.039250,0.001844,0.000890,0.018553,0.009630,Gong
0.068588,0.020236,3.260443,0.158663,0.181255,0.400066,0.003328,0.036179,-29.678105,1.814783,0.243360,0.521056,-0.155116,-0.036636,-0.100750,0.460635,0.305509,0.066247,-0.159148,-0.108639,0.003897,0.012275,0.004940,0.033165,0.003559,0.027525,0.002403,0.014334,0.000587,0.001207,0.004843,0.137485,0.003382,0.043296,0.023322,0.005076,0.065238,0.039914,0.030039,0.148375,0.001624,0.010576,1.316268,0.457415,0.190490,0.249209,0.133829,0.136267,0.144056,0.157013,0.163268,0.130127,0.130582,0.137361,0.119934,0.008056,0.004180,0.011034,0.003271,0.009750,0.001840,0.006605,0.000350,0.000779,0.002840,0.027367,0.002608,0.006056,Gong
0.178960,0.020418,3.170465,0.199032,0.132902,1.665082,0.000969,0.250454,-28.818562,-1.980757,0.919349,0.348796,-0.133556,0.036588,0.136709,-0.993434,0.881877,-0.017189,-0.365964,0.394836,-0.358602,0.001760,0.000684,0.002199,0.000078,0.000850,0.000122,0.001098,0.000413,0.000076,0.002239,0.000656,0.004151,0.001627,0.019978,0.019932,0.229650,0.007575,0.010543,0.064593,0.000536,0.000000,1.453029,0.357089,0.377700,0.252384,0.377431,0.415217,0.249975,0.184641,0.215647,0.223681,0.174142,0.143485,0.158781,0.001410,0.000623,0.002006,0.000053,0.001203,0.000076,0.000879,0.000342,0.000059,0.000764,0.000298,0.003974,0.000797,Gong
0.082244,0.023704,3.264175,0.150970,0.126263,0.987146,0.001073,0.142589,-28.310871,-2.580891,-0.193682,-0.266363,0.164804,0.988509,0.032992,-0.593979,-0.357971,0.242069,0.666095,0.014256,-0.446234,0.000435,0.001083,0.013326,0.000419,0.000816,0.000266,0.000413,0.001152,0.004129,0.000322,0.006444,0.000501,0.004804,0.023420,0.034721,0.127915,0.019105,0.012633,0.246148,0.001027,0.017319,2.109126,0.690701,0.510312,0.276036,0.240062,0.206105,0.237799,0.197998,0.206874,0.151546,0.181513,0.096892,0.133589,0.000504,0.001272,0.006032,0.000266,0.000343,0.000210,0.000307,0.000466,0.001947,0.000312,0.014299,0.000934,0.003253,Gong
0.063260,0.017255,3.014773,0.128058,0.175983,0.652731,0.014651,0.090563,-32.473381,1.626425,0.383634,-0.145279,0.122769,0.091467,0.488534,-0.225222,-0.232385,-0.309669,-0.094168,-0.291993,-0.025942,0.006763,0.000897,0.031124,0.006435,0.063846,0.001605,0.096734,0.004944,0.001207,0.001111,0.003063,0.000878,0.037521,0.028835,0.024475,0.176758,0.029165,0.024659,0.274456,0.015177,0.040203,3.307432,0.773346,0.338504,0.288790,0.205779,0.204741,0.298176,0.195996,0.220756,0.189494,0.198246,0.140137,0.121646,0.006952,0.000724,0.032965,0.012809,0.044946,0.002159,0.077023,0.004599,0.001947,0.000901,0.002492,0.000542,0.016316,Gong
0.030341,0.009614,2.935562,0.112899,0.185204,0.225761,0.025953,0.041906,-28.429435,0.940871,0.129650,0.920857,0.003623,0.072080,0.078562,-0.102833,0.390052,0.016703,-0.109122,0.337307,-0.076659,0.000972,0.000271,0.032017,0.001574,0.075492,0.000433,0.124337,0.000173,0.000256,0.000818,0.004186,0.000255,0.047083,0.011453,0.006850,0.181280,0.025265,0.024755,0.107581,0.021580,0.019074,1.209993,0.527602,0.178340,0.183232,0.101105,0.148817,0.146202,0.131175,0.114201,0.099482,0.111456,0.109622,0.114180,0.000786,0.000218,0.040599,0.001685,0.046652,0.000376,0.096995,0.000169,0.000258,0.000777,0.004217,0.000202,0.018342,Gong
0.123752,0.011490,3.135784,0.193311,0.141388,1.383250,0.002207,0.218353,-29.126431,-1.990243,0.909524,0.023448,-0.368838,0.563131,0.579735,-0.686579,0.258538,-0.408264,-0.297076,0.995671,-0.453789,0.003179,0.001102,0.000854,0.000103,0.000520,0.000201,0.001325,0.000158,0.000243,0.001202,0.078621,0.003233,0.021671,0.027844,0.013142,0.235252,0.027180,0.009529,0.292868,0.001596,0.053633,1.263049,0.474119,0.381606,0.392607,0.460611,0.310783,0.274293,0.127977,0.200354,0.215455,0.151889,0.247629,0.102050,0.006252,0.000677,0.000634,0.000046,0.000359,0.000069,0.000674,0.000108,0.000185,0.001545,0.041220,0.003568,0.011297,Gong
0.101862,0.004144,3.193575,0.142889,0.151404,1.020006,0.001840,0.160225,-33.146857,-1.073851,-0.610511,0.246705,-0.283617,0.224001,0.800619,-0.258307,-0.330218,-0.042858,-0.364594,0.928043,-0.062135,0.001585,0.000429,0.016946,0.000624,0.006270,0.009894,0.010463,0.003193,0.000704,0.005289,0.012903,0.000838,0.008940,0.016300,0.010462,0.290143,0.020811,0.020390,0.221078,0.001277,0.034585,2.267314,0.497686,0.276304,0.305672,0.345658,0.218084,0.123622,0.231974,0.160523,0.220987,0.245792,0.213723,0.139575,0.001528,0.000326,0.014766,0.001033,0.008151,0.009972,0.010188,0.001054,0.000339,0.003895,0.010739,0.000888,0.005900,Gong
0.040177,0.048391,3.020258,0.107037,0.154436,0.351876,0.004403,0.068693,-29.356609,2.135030,0.477992,0.687776,0.283564,0.166335,-0.239683,-0.112779,0.148130,-0.145713,-0.096451,-0.026180,0.036245,0.038939,0.001573,0.032956,0.005561,0.030603,0.008841,0.088841,0.001113,0.002892,0.006294,0.016135,0.002634,0.031061,0.042079,0.095399,0.187138,0.042611,0.037948,0.493412,0.002237,0.086798,6.611663,1.261588,0.534837,0.266773,0.290179,0.361093,0.276133,0.158012,0.167087,0.228973,0.213053,0.194283,0.181569,0.037825,0.002115,0.034267,0.006025,0.020388,0.010257,0.052990,0.002284,0.003179,0.004882,0.015371,0.004106,0.011428,Gunshot_or_gunfire
0.025363,0.087701,3.082380,0.067408,0.117178,0.089270,0.005461,0.037750,-21.747103,2.693877,-0.370104,0.200871,-0.229589,0.257875,0.038105,0.028071,0.041327,0.228480,0.016954,0.051119,-0.062428,0.013060,0.014021,0.065287,0.012558,0.013964,0.012329,0.032330,0.006626,0.009241,0.017718,0.023083,0.007400,0.018649,0.004535,0.069966,0.180210,0.006713,0.014146,0.037272,0.002075,0.009545,2.368494,0.298560,0.130474,0.159571,0.166870,0.190815,0.124307,0.163725,0.193508,0.093863,0.140809,0.158072,0.074836,0.005972,0.008603,0.042969,0.006304,0.004171,0.006588,0.011826,0.004305,0.003872,0.008019,0.008201,0.011039,0.009631,Gunshot_or_gunfire
0.070723,0.009635,3.134657,0.195633,0.201333,0.393308,0.004942,0.032650,-32.566236,2.065480,-0.188042,0.164412,-0.003379,0.122797,0.009807,-0.033457,-0.006270,0.052182,0.035317,0.011762,0.020492,0.011206,0.003648,0.051614,0.010979,0.046096,0.010196,0.051344,0.003230,0.008057,0.013432,0.026519,0.003887,0.027922,0.024962,0.011245,0.174328,0.055838,0.028621,0.225421,0.002155,0.021606,2.562609,0.554971,0.266426,0.210800,0.177893,0.157435,0.155182,0.153121,0.158900,0.137507,0.145081,0.138041,0.136444,0.009062,0.003708,0.032720,0.010131,0.020362,0.008286,0.035339,0.003256,0.006198,0.009527,0.017316,0.003520,0.008360,Gunshot_or_gunfire
0.048688,0.005364,3.100657,0.149589,0.196932,0.442288,0.005442,0.071983,-34.010831,1.631062,-0.144229,-0.162362,-0.152386,-0.266610,-0.225863,0.073709,-0.094685,-0.019683,0.336950,0.223887,0.105350,0.007166,0.002626,0.026744,0.007250,0.064261,0.014151,0.039079,0.005341,0.003976,0.008610,0.010710,0.006137,0.024827,0.026660,0.011470,0.104534,0.036907,0.019690,0.370171,0.003045,0.061121,2.661899,0.460648,0.367147,0.348720,0.282180,0.453183,0.290946,0.322712,0.187185,0.167192,0.205597,0.237350,0.161939,0.008571,0.003487,0.013333,0.007749,0.018021,0.026716,0.033955,0.011854,0.004108,0.007191,0.010681,0.008648,0.009372,Gunshot_or_gunfire
0.018603,0.295562,3.130775,0.101085,0.182853,0.068355,0.004559,0.019964,-22.755397,3.087350,0.275399,0.481933,0.080924,0.141500,0.292300,0.126616,0.089632,0.095670,-0.101864,-0.198516,0.055138,0.016814,0.002433,0.115671,0.008721,0.039332,0.004876,0.012412,0.001398,0.008062,0.019423,0.044523,0.002465,0.033667,0.003517,0.210067,0.170487,0.021940,0.032570,0.023835,0.001792,0.002314,4.667710,0.201950,0.146166,0.089533,0.110281,0.156763,0.154734,0.163337,0.095519,0.133658,0.170918,0.101623,0.151202,0.008475,0.002097,0.028435,0.005873,0.021956,0.005176,0.008666,0.000863,0.011389,0.014704,0.025401,0.001614,0.006054,Gunshot_or_gunfire
0.067134,0.139725,3.092655,0.237077,0.257708,1.006333,0.042345,0.224036,-25.413061,1.765395,0.581957,0.517799,0.220593,0.185092,-0.136643,-0.136534,0.062386,-0.117060,0.084227,0.142844,-0.058923,0.015268,0.002633,0.035669,0.003671,0.050711,0.011868,0.069422,0.001010,0.005899,0.010310,0.025656,0.000982,0.031392,0.053262,0.081023,0.274658,0.092858,0.037270,0.697016,0.085767,0.163840,6.843002,0.678627,0.200308,0.171036,0.104173,0.178661,0.249433,0.289584,0.174206,0.228511,0.188608,0.126979,0.111680,0.013719,0.002482,0.037128,0.002917,0.048929,0.011550,0.076440,0.001056,0.005215,0.008803,0.024830,0.000839,0.020403,Gunshot_or_gunfire
0.132810,0.007070,2.645831,0.230575,0.225221,0.928645,0.002685,0.139986,-31.092126,1.302723,-0.105134,0.199190,0.000104,0.041154,-0.064331,-0.002158,-0.018080,0.001873,-0.080921,0.024115,-0.041887,0.016766,0.004397,0.027867,0.011234,0.020757,0.009573,0.022314,0.003649,0.007019,0.013525,0.021367,0.006533,0.012491,0.109883,0.010946,0.477979,0.093435,0.038819,0.389570,0.001571,0.089025,6.507697,0.588091,0.403582,0.244408,0.207331,0.221784,0.187081,0.169740,0.175870,0.172270,0.133564,0.158414,0.139958,0.011587,0.003328,0.019775,0.008518,0.013483,0.007306,0.014112,0.002529,0.004678,0.011062,0.015348,0.006118,0.006178,Gunshot_or_gunfire
0.080082,0.118914,3.095342,0.130471,0.133425,0.867061,0.002340,0.139292,-19.993009,0.671179,-0.826026,-0.299739,-0.293755,-0.056236,-0.337322,-0.203836,-0.225175,-0.149770,-0.016313,0.009118,-0.043925,0.015323,0.006501,0.008925,0.008200,0.008550,0.013981,0.010540,0.012070,0.012704,0.012793,0.009815,0.007134,0.006611,0.013549,0.068543,0.246544,0.014817,0.017278,0.202054,0.000905,0.028364,0.955666,0.349139,0.234722,0.235445,0.153816,0.169408,0.153662,0.085130,0.143182,0.142033,0.129706,0.167709,0.099199,0.008736,0.005467,0.002863,0.006164,0.003437,0.008152,0.006521,0.010108,0.006925,0.005716,0.005709,0.002491,0.001424,Gunshot_or_gunfire
0.029775,0.031001,2.928502,0.124306,0.199976,0.188339,0.006462,0.025900,-29.919760,1.864825,0.245682,0.681909,0.621569,0.545754,0.065757,0.110359,0.219917,0.211836,0.187939,0.192315,-0.013465,0.004163,0.000672,0.119718,0.001863,0.031445,0.001784,0.080821,0.000816,0.001548,0.009784,0.046458,0.001149,0.042398,0.009606,0.055818,0.181439,0.027317,0.020559,0.174427,0.002810,0.030399,2.407912,0.237589,0.145133,0.120091,0.208310,0.165676,0.118894,0.133850,0.144500,0.098188,0.143495,0.131457,0.160883,0.002943,0.000364,0.044739,0.001495,0.012225,0.001080,0.042503,0.000519,0.000747,0.007927,0.029262,0.000898,0.008608,Gunshot_or_gunfire
0.089349,0.039327,2.876540,0.164701,0.174133,0.751083,0.004015,0.114451,-23.347608,1.607784,0.380290,0.329654,0.099189,0.049058,-0.004957,0.110065,0.037093,-0.011510,-0.060151,0.008031,0.020641,0.014712,0.003546,0.060282,0.011018,0.023444,0.008314,0.049443,0.001503,0.005779,0.017974,0.028016,0.003673,0.022499,0.061722,0.021800,0.383145,0.056320,0.029342,0.400270,0.001989,0.078837,3.095130,0.552635,0.339487,0.251462,0.217347,0.193142,0.205447,0.198413,0.168067,0.187061,0.163911,0.152379,0.129446,0.011456,0.002797,0.042320,0.009126,0.013488,0.006082,0.037160,0.001183,0.005160,0.012984,0.020786,0.003127,0.012180,Gunshot_or_gunfire
0.076578,0.025879,3.202156,0.135128,0.149521,0.821255,0.013278,0.131629,-28.547586,0.624118,0.074527,0.320853,-0.070666,0.169807,-0.023743,0.069110,-0.035832,0.020948,0.016492,0.079492,0.029909,0.006450,0.004012,0.016364,0.007185,0.035792,0.006735,0.042069,0.002837,0.003798,0.008488,0.017417,0.003898,0.018787,0.033270,0.084521,0.100585,0.026239,0.042905,0.402606,0.035720,0.056982,6.129500,0.353734,0.331238,0.216473,0.231094,0.136080,0.198208,0.165600,0.130206,0.199364,0.151040,0.144659,0.141970,0.004595,0.002847,0.011754,0.004834,0.048192,0.006174,0.065797,0.002119,0.003184,0.006014,0.025161,0.002637,0.019934,Gunshot_or_gunfire
0.139133,0.013191,2.809422,0.232380,0.204712,1.363362,0.007663,0.251974,-27.807647,-0.291098,0.071101,0.417689,-0.083336,-0.087322,-0.077697,0.117959,-0.131873,-0.029158,-0.011888,0.073051,0.005991,0.009231,0.003301,0.016170,0.005316,0.032973,0.005604,0.018375,0.002438,0.004526,0.006940,0.011850,0.003123,0.013743,0.084042,0.023067,0.362173,0.054884,0.010410,0.752966,0.013065,0.168214,3.254591,0.883579,0.513196,0.325829,0.357152,0.300103,0.176719,0.195877,0.236650,0.231405,0.161129,0.123305,0.132675,0.010125,0.003014,0.020346,0.003796,0.037663,0.004520,0.023687,0.002641,0.003219,0.004187,0.011839,0.003258,0.014317,Gunshot_or_gunfire
0.024041,0.101321,3.103369,0.087971,0.148554,0.175234,0.009772,0.038046,-26.062908,1.908190,-0.176547,0.450454,-0.041507,0.340663,0.166740,0.288301,0.147566,0.151187,0.052744,0.083920,0.067235,0.005220,0.002458,0.053583,0.004876,0.087462,0.003403,0.030949,0.001486,0.001912,0.007564,0.017874,0.001843,0.033884,0.012813,0.083600,0.246608,0.019974,0.032531,0.080245,0.010450,0.022506,2.660482,0.386252,0.269186,0.289207,0.267484,0.284207,0.176719,0.181553,0.167280,0.195528,0.135386,0.115989,0.146742,0.004390,0.003338,0.041581,0.003688,0.026663,0.004456,0.023905,0.000970,0.002243,0.007198,0.013652,0.001636,0.009593,Gunshot_or_gunfire
0.124807,0.027076,2.341923,0.251053,0.247057,1.092365,0.002248,0.238612,-26.446717,1.660902,-0.439649,-0.148125,-0.304077,-0.086845,-0.248139,-0.126326,-0.090159,-0.129811,0.019247,-0.101660,-0.021322,0.015478,0.006065,0.019493,0.013968,0.020615,0.012986,0.021761,0.004770,0.009663,0.013916,0.019572,0.006643,0.009179,0.046266,0.032178,0.587839,0.044843,0.020700,0.495826,0.000885,0.143896,6.028188,0.414724,0.636266,0.352947,0.261341,0.289126,0.206702,0.268167,0.209026,0.176437,0.148912,0.147091,0.111416,0.009131,0.003324,0.012135,0.012783,0.010427,0.007150,0.010686,0.004510,0.007136,0.006484,0.008047,0.004126,0.004253,Gunshot_or_gunfire
0.078942,0.025739,3.051715,0.132348,0.157706,0.452827,0.008621,0.086924,-26.200334,0.507078,-1.772507,-0.578155,0.261077,0.972988,0.174033,0.081116,-0.447927,0.241888,0.012697,0.097299,-0.029375,0.002276,0.001715,0.007301,0.003028,0.014277,0.018200,0.044750,0.030974,0.015018,0.009679,0.006116,0.002865,0.019499,0.020829,0.012727,0.156568,0.025865,0.026949,0.215729,0.005254,0.032255,1.276211,0.674206,0.463712,0.308412,0.211063,0.226360,0.192372,0.180879,0.168352,0.133933,0.140847,0.130481,0.130491,0.001992,0.001482,0.010085,0.002283,0.015427,0.016488,0.036812,0.025641,0.015770,0.008604,0.004748,0.002520,0.009926,Gunshot_or_gunfire
0.131328,0.004036,3.135908,0.197599,0.209630,0.493875,0.003870,0.050249,-33.821139,1.931905,-0.735141,-0.031465,-0.189110,0.042349,-0.068593,-0.020758,-0.083958,-0.026668,-0.053578,-0.016171,-0.037623,0.014097,0.007620,0.028222,0.012966,0.020931,0.012687,0.023842,0.005470,0.009723,0.012821,0.016015,0.008230,0.012224,0.095057,0.009514,0.244233,0.086725,0.040407,0.310601,0.001753,0.039942,4.707045,0.668240,0.375108,0.217991,0.225870,0.184618,0.171910,0.148029,0.152323,0.138662,0.130587,0.140851,0.138193,0.009536,0.006075,0.023359,0.009527,0.011380,0.009825,0.017108,0.004847,0.006814,0.008628,0.010893,0.007856,0.006021,Gunshot_or_gunfire
0.025037,0.087677,2.840292,0.078559,0.138474,0.105488,0.009103,0.030738,-23.559592,2.750574,0.137047,0.185594,-0.095868,0.060534,-0.115496,-0.146506,0.063527,0.056325,-0.131334,-0.053144,-0.077010,0.029396,0.004172,0.042761,0.015811,0.027254,0.011460,0.030019,0.002776,0.009021,0.028591,0.033668,0.006973,0.019822,0.006665,0.090273,0.376373,0.022022,0.038283,0.055289,0.006267,0.013243,3.454253,0.406901,0.473923,0.192096,0.169328,0.179544,0.198512,0.195763,0.147218,0.180000,0.143693,0.151181,0.140446,0.020337,0.003472,0.024144,0.010851,0.020339,0.008521,0.014517,0.002842,0.008457,0.017442,0.021018,0.005580,0.006461,Gunshot_or_gunfire
0.119230,0.003258,3.012955,0.190890,0.195522,1.044103,0.002312,0.190162,-27.031996,0.795285,-0.728316,-0.080151,-0.216343,-0.155587,-0.132128,-0.035713,-0.076607,-0.018173,-0.023330,-0.012115,-0.091074,0.012669,0.010788,0.012184,0.010421,0.009410,0.010887,0.010373,0.007614,0.009359,0.012829,0.008830,0.007445,0.005701,0.042756,0.006019,0.341112,0.047888,0.026057,0.511783,0.001329,0.106564,1.628000,0.337535,0.427728,0.251676,0.210806,0.230584,0.195537,0.164569,0.180793,0.152749,0.155939,0.138362,0.123031,0.007009,0.007713,0.004722,0.005331,0.004672,0.005727,0.004863,0.005724,0.006075,0.005944,0.005255,0.004849,0.001359,Gunshot_or_gunfire
0.059585,0.001270,3.235165,0.203397,0.243229,0.564978,0.005219,0.098730,-42.178470,0.423244,0.093747,0.102038,0.300105,0.114787,0.164569,0.098605,0.085346,-0.106862,0.007813,0.021330,0.000183,0.000434,0.000537,0.001580,0.000443,0.132549,0.000738,0.002432,0.000352,0.000380,0.000249,0.000705,0.000842,0.036574,0.049914,0.004699,0.182770,0.023088,0.021615,0.403671,0.002060,0.080965,2.710175,0.390209,0.247576,0.176421,0.164051,0.143774,0.090126,0.099002,0.071446,0.078790,0.070267,0.069180,0.061541,0.000563,0.000590,0.002138,0.000443,0.031969,0.000922,0.003011,0.000412,0.000448,0.000317,0.000761,0.001349,0.008801,Gunshot_or_gunfire
0.335855,0.005195,3.198439,0.371355,0.256521,1.478602,0.001759,0.025250,-39.894282,0.717677,0.153677,0.063556,-0.025139,0.162217,0.052601,0.128925,0.047635,0.051427,0.040869,0.047321,0.025913,0.005121,0.003319,0.029382,0.003090,0.014030,0.004335,0.030393,0.001145,0.002398,0.005542,0.019394,0.001991,0.013247,0.192642,0.012399,0.169395,0.150871,0.045289,0.719654,0.001732,0.030180,6.255875,0.908542,0.210395,0.149867,0.135809,0.222167,0.180576,0.204993,0.156883,0.146343,0.144447,0.106004,0.106612,0.006955,0.004073,0.039299,0.002632,0.014541,0.004041,0.045084,0.000687,0.001810,0.005751,0.024464,0.001421,0.015593,Gunshot_or_gunfire
0.173159,0.009188,2.986050,0.240910,0.207688,1.783463,0.001235,0.315011,-27.690184,-0.209903,-0.587506,-0.096104,-0.009685,0.081179,-0.020989,-0.041106,-0.010278,0.070765,0.006910,0.011955,-0.011943,0.006388,0.005723,0.007490,0.005743,0.005258,0.005349,0.007786,0.005323,0.007548,0.007448,0.007263,0.005077,0.003387,0.024661,0.021302,0.638738,0.028136,0.014372,0.329429,0.000312,0.071475,2.805480,0.706235,0.348079,0.312346,0.305090,0.246773,0.157145,0.152810,0.109431,0.163182,0.163745,0.149876,0.125546,0.003987,0.003160,0.004995,0.002789,0.003564,0.002738,0.004408,0.002912,0.005873,0.005609,0.004019,0.002544,0.001707,Gunshot_or_gunfire
0.004934,0.082294,2.806488,0.079678,0.176771,0.015930,0.030893,0.002507,-30.281914,2.502629,0.364218,0.451707,0.202537,0.242128,0.154727,0.157916,0.100697,0.091460,0.039953,0.057578,0.026351,0.000789,0.000192,0.083413,0.000449,0.078552,0.000481,0.158804,0.000093,0.000288,0.000860,0.007822,0.000200,0.064557,0.005654,0.078593,0.297751,0.031041,0.036689,0.017929,0.024522,0.002324,3.623617,0.299690,0.430531,0.130944,0.133026,0.072975,0.097376,0.106107,0.092551,0.131900,0.077520,0.100234,0.082885,0.001263,0.000409,0.071246,0.000731,0.040835,0.000903,0.119851,0.000151,0.000494,0.001217,0.013887,0.000376,0.020318,Gunshot_or_gunfire
0.087557,0.016623,3.001145,0.202031,0.237020,0.652279,0.004919,0.188147,-28.964452,2.147679,-0.272650,0.278653,0.109263,0.194662,0.077006,-0.261523,-0.004355,0.127620,0.192241,0.108989,-0.025538,0.011558,0.002801,0.045843,0.008644,0.024274,0.018635,0.034093,0.005008,0.015571,0.015218,0.031115,0.004548,0.018721,0.045466,0.012718,0.100758,0.062571,0.031096,0.477213,0.003102,0.163671,2.057545,0.491465,0.239261,0.248005,0.191828,0.217398,0.145389,0.157555,0.127297,0.138553,0.136823,0.129723,0.122157,0.005643,0.001986,0.031334,0.005549,0.012913,0.014843,0.012986,0.004855,0.010695,0.010753,0.017059,0.002989,0.008066,Gunshot_or_gunfire
0.010495,0.002084,3.130167,0.347603,0.287862,0.456350,0.009087,0.001202,-43.231040,0.916347,0.224100,0.207856,0.110257,0.101591,0.058497,0.040474,0.013175,0.026104,0.028509,0.019080,-0.009063,0.000517,0.000090,0.063236,0.000555,0.115943,0.000303,0.051789,0.000080,0.000144,0.001199,0.006400,0.000105,0.053872,0.007962,0.003089,0.104731,0.030919,0.017092,0.051937,0.007401,0.000683,1.328991,0.434403,0.177681,0.145214,0.116530,0.105568,0.106487,0.098324,0.106883,0.098770,0.105504,0.095111,0.094156,0.000533,0.000054,0.043061,0.000670,0.011784,0.000320,0.032193,0.000047,0.000099,0.001457,0.007063,0.000067,0.006607,Gunshot_or_gunfire
